article,timestamp,desktop,month,mobile-app,mobile-web
Isabel_II_del_Reino_Unido,2021010100,1782,1,557,25341
Isabel_II_del_Reino_Unido,2021010200,2629,1,663,34280
Isabel_II_del_Reino_Unido,2021010300,2797,1,854,36397
Isabel_II_del_Reino_Unido,2021010400,3275,1,687,30607
Isabel_II_del_Reino_Unido,2021010500,2925,1,512,24519
Isabel_II_del_Reino_Unido,2021010600,2770,1,491,26355
Isabel_II_del_Reino_Unido,2021010700,2782,1,269,22142
Isabel_II_del_Reino_Unido,2021010800,2818,1,263,21777
Isabel_II_del_Reino_Unido,2021010900,2735,1,324,29446
Isabel_II_del_Reino_Unido,2021011000,3054,1,760,40502
Isabel_II_del_Reino_Unido,2021011100,3327,1,642,26817
Isabel_II_del_Reino_Unido,2021011200,2989,1,462,21482
Isabel_II_del_Reino_Unido,2021011300,2686,1,236,19470
Isabel_II_del_Reino_Unido,2021011400,2868,1,224,19152
Isabel_II_del_Reino_Unido,2021011500,2409,1,246,18983
Isabel_II_del_Reino_Unido,2021011600,2059,1,244,22265
Isabel_II_del_Reino_Unido,2021011700,2197,1,453,27026
Isabel_II_del_Reino_Unido,2021011800,2704,1,248,21316
Isabel_II_del_Reino_Unido,2021011900,2603,1,209,17706
Isabel_II_del_Reino_Unido,2021012000,2648,1,194,18338
Isabel_II_del_Reino_Unido,2021012100,2569,1,185,17863
Isabel_II_del_Reino_Unido,2021012200,2586,1,200,18618
Isabel_II_del_Reino_Unido,2021012300,2026,1,229,20822
Isabel_II_del_Reino_Unido,2021012400,2133,1,313,26553
Isabel_II_del_Reino_Unido,2021012500,2669,1,193,19429
Isabel_II_del_Reino_Unido,2021012600,2507,1,210,16276
Isabel_II_del_Reino_Unido,2021012700,2664,1,173,16977
Isabel_II_del_Reino_Unido,2021012800,2652,1,153,16653
Isabel_II_del_Reino_Unido,2021012900,2357,1,184,16258
Isabel_II_del_Reino_Unido,2021013000,1932,1,240,19757
Isabel_II_del_Reino_Unido,2021013100,2062,1,264,23867
Joe_Biden,2021010100,549,1,58,2925
Joe_Biden,2021010200,763,1,46,3073
Joe_Biden,2021010300,859,1,64,3229
Joe_Biden,2021010400,1118,1,73,3361
Joe_Biden,2021010500,1014,1,70,2869
Joe_Biden,2021010600,2976,1,181,8985
Joe_Biden,2021010700,5061,1,292,17416
Joe_Biden,2021010800,2815,1,186,9576
Joe_Biden,2021010900,1615,1,112,7427
Joe_Biden,2021011000,1436,1,117,6358
Joe_Biden,2021011100,2012,1,106,5794
Joe_Biden,2021011200,1645,1,99,5478
Joe_Biden,2021011300,1771,1,70,4582
Joe_Biden,2021011400,1722,1,93,4756
Joe_Biden,2021011500,1588,1,99,5110
Joe_Biden,2021011600,1166,1,98,5040
Joe_Biden,2021011700,1484,1,141,7725
Joe_Biden,2021011800,2097,1,146,7302
Joe_Biden,2021011900,5181,1,346,16285
Joe_Biden,2021012000,47653,1,3713,223802
Joe_Biden,2021012100,23307,1,2559,109932
Joe_Biden,2021012200,8967,1,1610,37853
Joe_Biden,2021012300,4363,1,1177,23319
Joe_Biden,2021012400,3191,1,523,16527
Joe_Biden,2021012500,3698,1,285,11305
Joe_Biden,2021012600,2864,1,179,7894
Joe_Biden,2021012700,2390,1,159,6134
Joe_Biden,2021012800,1919,1,98,5183
Joe_Biden,2021012900,1547,1,116,4141
Joe_Biden,2021013000,1155,1,105,4499
Joe_Biden,2021013100,1060,1,97,4175
Tabla_periódica_de_los_elementos,2021010100,1696,1,30,2014
Tabla_periódica_de_los_elementos,2021010200,2664,1,161,2531
Tabla_periódica_de_los_elementos,2021010300,3258,1,25,2849
Tabla_periódica_de_los_elementos,2021010400,5966,1,24,3495
Tabla_periódica_de_los_elementos,2021010500,6484,1,38,3960
Tabla_periódica_de_los_elementos,2021010600,6369,1,30,3938
Tabla_periódica_de_los_elementos,2021010700,8201,1,26,4705
